date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2008-02-11,95.69,96.21,95.26,95.4,42.3214,74412.0,0.0,1.0
2008-02-12,95.25,96.29,95.25,95.76,42.4811,85161.0,0.0,1.0
2008-02-13,95.99,96.06,95.51,95.51,42.3702,60679.0,0.0,1.0
2008-02-14,96.37,96.57,95.45,95.98,42.5787,48735.0,0.0,1.0
2008-02-15,95.54,95.75,95.35,95.74,42.4722,49700.0,0.0,1.0
2008-02-19,95.7496,96.0,95.0,95.25,42.2549,102864.0,0.0,1.0
2008-02-20,95.4,95.84,95.03,95.5,42.3658,65791.0,0.0,1.0
2008-02-21,95.9,96.0,95.5,95.83,42.5122,55776.0,0.0,1.0
2008-02-22,95.94,96.08,95.65,96.0,42.5876,48137.0,0.0,1.0
2008-02-25,95.8,96.43,95.71,96.29,42.7162,81000.0,0.0,1.0
2008-02-26,96.3,96.95,96.2,96.91,42.9913,80114.0,0.0,1.0
2008-02-27,96.85,96.98,96.49,96.89,42.9824,75853.0,0.0,1.0
2008-02-28,96.5,96.93,95.69,96.75,42.9203,61281.0,0.0,1.0
2008-02-29,96.38,96.46,95.69,96.38,42.7562,72887.0,0.0,1.0
2008-03-03,95.7,96.19,95.5,95.79,42.7676,53420.0,0.6159,1.0
2008-03-04,95.8,95.95,95.51,95.68,42.7185,29854.0,0.0,1.0
2008-03-05,95.5,96.0,95.5,95.945,42.8368,73283.0,0.0,1.0
2008-03-06,95.94,95.94,95.5,95.7,42.7275,20959.0,0.0,1.0
2008-03-07,95.23,95.5,95.23,95.5,42.6382,44155.0,0.0,1.0
2008-03-10,95.46,95.55,95.25,95.28,42.5399,26788.0,0.0,1.0
2008-03-11,95.14,95.7,95.05,95.52,42.6471,36197.0,0.0,1.0
2008-03-12,95.26,95.51,95.25,95.5,42.6382,53143.0,0.0,1.0
2008-03-13,95.22,95.22,93.8,94.83,42.339,80007.0,0.0,1.0
2008-03-14,94.83,94.9999,94.05,94.26,42.0845,37301.0,0.0,1.0
2008-03-17,94.03,94.03,93.3,93.82,41.8881,55072.0,0.0,1.0
2008-03-18,94.46,96.99,94.286,95.2,42.5042,46640.0,0.0,1.0
2008-03-19,95.46,95.58,95.1001,95.3,42.5489,75800.0,0.0,1.0
2008-03-20,95.257,95.75,95.201,95.75,42.7498,55600.0,0.0,1.0
2008-03-24,95.99,96.6,95.79,96.482,43.0766,104833.0,0.0,1.0
2008-03-25,96.5,96.75,96.22,96.73,43.1873,90124.0,0.0,1.0
2008-03-26,96.6,96.77,96.4001,96.505,43.0869,149677.0,0.0,1.0
2008-03-27,96.6,96.6,96.1081,96.19,42.9462,97800.0,0.0,1.0
2008-03-28,96.2,96.24,96.0101,96.24,42.9686,46353.0,0.0,1.0
2008-03-31,96.02,96.7,95.633,96.6647,43.1582,246491.0,0.0,1.0
2008-04-01,95.88,96.46,95.88,96.45,43.3487,987917.0,0.6415,1.0
2008-04-02,96.42,96.65,96.2452,96.5,43.3712,92104.0,0.0,1.0
2008-04-03,96.66,96.66,95.6,96.33,43.2948,98254.0,0.0,1.0
2008-04-04,96.5,98.23,96.21,96.7,43.4611,142184.0,0.0,1.0
2008-04-07,96.8,97.5299,96.7,97.47,43.8072,117221.0,0.0,1.0
2008-04-08,97.15,97.8,96.9,97.8,43.9555,85239.0,0.0,1.0
2008-04-09,97.0,97.2,96.78,96.95,43.5735,79402.0,0.0,1.0
2008-04-10,96.84,98.51,96.84,97.3,43.7308,176805.0,0.0,1.0
2008-04-11,97.1,97.13,96.5,96.52,43.3802,59547.0,0.0,1.0
2008-04-14,96.79,96.9,96.52,96.86,43.533,54626.0,0.0,1.0
2008-04-15,96.79,97.2,96.64,96.85,43.5285,59303.0,0.0,1.0
2008-04-16,97.18,97.42,96.844,97.2725,43.7184,84618.0,0.0,1.0
2008-04-17,97.37,97.37,97.1001,97.37,43.7622,61806.0,0.0,1.0
2008-04-18,97.75,98.05,97.33,98.03,44.0589,123626.0,0.0,1.0
2008-04-21,97.98,97.98,97.76,97.87,43.987,70409.0,0.0,1.0
2008-04-22,98.32,98.32,97.53,98.0,44.0454,77521.0,0.0,1.0
